UFID,Set,Year,Project,LoadSlope,AvgShortLength,SWGarea,AngusGBC,BrahmanGBC
600184,6,2017,Semin,35.254318,6.1758,399.47,0.594814,0.405186
600185,6,2017,Semin,27.0657424,5.942,313.39,0.646729,0.353271
600186,6,2017,Semin,31.6559349,9.829,389.3,0.70873,0.29127
600187,6,2017,Semin,25.0575331,5.5514,474.49,0.760354,0.239646
600188,6,2017,Semin,29.6477257,8.7716,290,0.637775,0.362225
600189,6,2017,Semin,32.1231509,8.2238,194.24,0.609425,0.390575
600190,6,2017,Semin,27.7378777,6.5484,454.79,0.568099,0.431901
600191,6,2017,Semin,33.9100473,7.0278,113.82,0.773556,0.226444
600192,6,2017,Semin,27.0985295,7.5372,205.72,0.718938,0.281062
600193,6,2017,Semin,26.0575394,7.0458,202.6,0.703461,0.296539
600194,6,2017,Semin,35.2297277,5.9418,658.11,0.629395,0.370605
600195,6,2017,Semin,31.6067543,9.6136,256.33,0.750183,0.249817
600196,6,2017,Semin,37.2625272,9.2764,401.19,0.747793,0.252207
600197,6,2017,Semin,26.0903265,9.1806,227.9,0.64792,0.35208
600198,6,2017,Semin,31.2133092,5.368,223.2,0.69126,0.30874
600199,6,2017,Semin,36.3526855,10.9278,114.47,0.704643,0.295357
600200,6,2017,Semin,30.1641223,8.4014,148.98,0.638125,0.361875
600201,6,2017,Semin,35.7707146,6.5542,318.75,0.643992,0.356008
600202,6,2017,Semin,23.5083432,5.6958,384.16,0.712442,0.287558
600203,6,2017,Semin,23.4755561,7.1016,NA,0.840611,0.159389
700001,7,2017,Semin,36.9091153,5.23,477.93,0.814817,0.185183
700002,7,2017,Semin,39.1844673,7.8856,205.39,0.7384,0.2616
700003,7,2017,Semin,21.0881566,11.0488,370.89,0.711936,0.288064
700004,7,2017,Semin,36.8316565,7.2464,338.6,0.682807,0.317193
700005,7,2017,Semin,35.0016925,7.0448,278.74,0.752319,0.247681
700006,7,2017,Semin,38.6325734,8.1732,422.82,0.7567,0.2433
700007,7,2017,Semin,37.954809,7.4092,468.19,0.703043,0.296957
700008,7,2017,Semin,31.9807995,7.1602,319.03,0.72847,0.27153
700009,7,2017,Semin,32.5907875,8.306,330.11,0.720435,0.279565
700010,7,2017,Semin,37.4513268,8.008,550.1,0.716761,0.283239
700011,7,2017,Semin,37.9257619,8.7908,286.71,0.691152,0.308848
700012,7,2017,Semin,47.6662053,5.9138,358.88,0.655468,0.344532
700013,7,2017,Semin,25.3096609,8.4256,229.19,0.80568,0.19432
700014,7,2017,Semin,38.0032207,8.4302,258.64,0.701101,0.298899
700015,7,2017,Semin,40.4722198,6.9346,375.89,0.736903,0.263097
700017,7,2017,Semin,38.6132087,7.0694,158.53,0.822548,0.177452
700018,7,2017,Semin,33.7913988,6.8184,214.75,0.68426,0.31574
700019,7,2017,Semin,37.9935384,6.1884,302.96,0.64548,0.35452
700020,7,2017,Semin,28.3596009,7.9514,263.99,0.664374,0.335626
700021,7,2017,Semin,35.5923158,6.0158,173.91,0.796293,0.203707
700022,7,2017,Semin,38.6325734,7.677,282.66,0.771124,0.228876
700023,7,2017,Semin,30.7801882,7.9222,190.87,0.688776,0.311224
700024,7,2017,Semin,48.2761933,4.0266,477.46,0.723766,0.276234
700025,7,2017,Semin,43.415654,6.1916,273.62,0.714403,0.285597
700026,7,2017,Semin,39.2135144,4.9822,477.75,0.681772,0.318228
700027,7,2017,Semin,31.3320821,6.089,348.35,0.714249,0.285751
700028,7,2017,Semin,45.8652883,8.1128,328.35,0.799559,0.200441
700029,7,2017,Semin,41.6050547,8.0098,162.64,0.750123,0.249877
700030,7,2017,Semin,36.9672094,7.4248,213.62,0.655326,0.344674
700031,7,2017,Semin,29.5698946,6.7138,256.2,0.722114,0.277886
700032,7,2017,Semin,28.9502242,13.995,253.7,0.737085,0.262915
700033,7,2017,Semin,29.5795769,6.2494,461.73,0.778312,0.221688
700034,7,2017,Semin,32.7069757,7.2872,413.19,0.738196,0.261804
700035,7,2017,Semin,31.4192233,7.753,274.24,0.676097,0.323903
700036,7,2017,Semin,27.1589896,6.9056,212.7,0.793619,0.206381
700037,7,2017,Semin,29.5214828,8.7244,308.1,0.778704,0.221296
700038,7,2017,Semin,33.3363284,7.6028,156.89,0.713506,0.286494
700039,7,2017,Semin,40.4141257,7.643,352.05,0.773585,0.226415
700040,7,2017,Semin,27.7883423,3.0536,235.42,0.701659,0.298341
700041,7,2017,Semin,24.7771317,8.5704,399.45,0.734685,0.265315
700042,7,2017,Semin,38.593844,8.5534,414.55,0.8124,0.1876
700043,7,2017,Semin,41.033796,7.67,267.36,0.760349,0.239651
700044,7,2017,Semin,39.2135144,6.4122,384.53,0.783346,0.216654
700045,7,2017,Semin,30.7705059,6.4688,259.58,0.757521,0.242479
700046,7,2017,Semin,40.4044433,7.2832,513.5,0.700177,0.299823
700047,7,2017,Semin,38.6325734,7.4284,196.58,0.771116,0.228884
700048,7,2017,Semin,29.7925886,6.2916,357.42,0.604171,0.395829
700049,7,2017,Semin,27.1396249,7.1788,314.79,0.822611,0.177389
700050,7,2017,Semin,16.9053818,7.2754,391.08,0.721175,0.278825
700051,7,2017,Semin,23.566838,8.4914,286.21,0.780004,0.219996
700052,7,2017,Semin,42.2440897,8.9134,227.55,0.732024,0.267976
700053,7,2017,Semin,29.0083183,9.8166,215.53,0.886601,0.113399
700054,7,2017,Semin,27.7399306,6.5682,300.38,0.62881,0.37119
700055,7,2017,Semin,33.8494929,10.744,168.97,0.708047,0.291953
700056,7,2017,Semin,48.2471462,11.6662,491.16,0.715365,0.284635
700057,7,2017,Semin,25.3483903,8.1914,248.51,0.813899,0.186101
700058,7,2017,Semin,NA,5.5388,223.63,0.701425,0.298575
700059,7,2017,Semin,41.0144313,6.6808,309.21,0.579984,0.420016
700060,7,2017,Semin,35.6019981,5.9008,375.3,0.828587,0.171413
700061,7,2017,Semin,34.9920101,7.1734,257.64,0.679013,0.320987
700062,7,2017,Semin,NA,8.8958,315.4,0.918975,0.081025
700063,7,2017,Semin,36.2313508,5.8266,370.96,0.595795,0.404205
700064,7,2017,Semin,38.0322678,10.0754,512.38,0.701214,0.298786
700065,7,2017,Semin,NA,8.038,271.34,0.759693,0.240307
700066,7,2017,Semin,36.8219741,5.2198,293.58,0.702333,0.297667
700067,7,2017,Semin,28.5145185,5.8606,546.54,0.767797,0.232203
700068,7,2017,Semin,40.9853843,7.7372,255.65,0.729012,0.270988
700069,7,2017,Semin,34.3820221,5.3212,235.62,0.692163,0.307837
700070,7,2017,Semin,39.5427143,4.8626,458.02,0.656192,0.343808
700071,7,2017,Semin,29.5795769,7.008,588.96,0.633495,0.366505
700072,7,2017,Semin,35.7181863,6.0428,284.42,0.699614,0.300386
700073,7,2017,Semin,46.4365469,6.6424,306.98,0.676703,0.323297
700074,7,2017,Semin,39.2328791,8.584,315.46,0.728521,0.271479
700075,7,2017,Semin,31.3708115,5.4864,346.04,0.73806,0.26194
700076,7,2017,Semin,32.048576,10.3186,296.23,0.764494,0.235506
700077,7,2017,Semin,30.7317765,6.4578,279.28,0.743885,0.256115
700078,7,2017,Semin,39.203832,7.1534,310.34,0.722267,0.277733
700079,7,2017,Semin,22.4533679,23.1148,209.79,0.842348,0.157652
700080,7,2017,Semin,33.1717285,5.65,278.8,0.730069,0.269931
700081,7,2017,Semin,34.3723398,7.9692,237.57,0.680034,0.319966
700082,7,2017,Semin,31.9807995,5.3564,356.12,0.721494,0.278506
700083,7,2017,Semin,19.2872397,7.52,284.46,0.774642,0.225358
700084,7,2017,Semin,42.2344074,7.9974,174.03,0.852974,0.147026
700085,7,2017,Semin,25.9390136,6.5944,323.74,0.788748,0.211252
700086,7,2017,Semin,20.5072157,11.437,307.08,0.79829,0.20171
700087,7,2017,Semin,45.2649827,5.8664,312.82,0.743661,0.256339
700088,7,2017,Semin,38.6616205,6.9846,128.27,0.707921,0.292079
700089,7,2017,Semin,28.3402362,5.533,302.14,0.785932,0.214068
700090,7,2017,Semin,39.9396906,5.6118,454.56,0.665137,0.334863
700091,7,2017,Semin,39.4362084,8.816,262.12,0.712177,0.287823
700092,7,2017,Semin,37.4222798,6.0142,170.46,0.794128,0.205872
700093,7,2017,Semin,38.6035264,7.3224,305.35,0.723024,0.276976
700094,7,2017,Semin,NA,6.5632,256.82,0.731258,0.268742
700095,7,2017,Semin,35.5826334,5.1606,401.56,0.699785,0.300215
700096,7,2017,Semin,NA,5.2414,374.02,0.718601,0.281399
700097,7,2017,Semin,19.9359571,5.7892,340.41,0.743522,0.256478
700098,7,2017,Semin,44.0837361,5.9546,370.96,0.839046,0.160954
700099,7,2017,Semin,46.4171822,7.1554,206.9,0.750502,0.249498
700100,7,2017,Semin,32.0098466,5.8582,273.15,0.709593,0.290407
700101,7,2017,Semin,27.7786599,4.7686,270.55,0.754134,0.245866
700102,7,2017,Semin,32.6004699,4.4174,290.48,0.743509,0.256491
700103,7,2017,Semin,38.9036792,4.245,261.52,0.755041,0.244959
700104,7,2017,Semin,39.2522438,6.6676,451.18,0.717679,0.282321
700105,7,2017,Semin,33.1717285,5.5502,303.94,0.703992,0.296008
700106,7,2017,Semin,43.0767717,8.1238,219.41,0.725457,0.274543
700107,7,2017,Semin,36.8122918,6.2072,312.84,0.719057,0.280943
700108,7,2017,Semin,31.3708115,6.0558,470.99,0.755832,0.244168
700109,7,2017,Semin,36.1732567,6.6668,340.14,0.655859,0.344141
700110,7,2017,Semin,42.7572542,5.5676,243.92,0.672601,0.327399
700111,7,2017,Semin,45.8943354,5.8238,434.54,0.760716,0.239284
700112,7,2017,Semin,31.4095409,5.4186,443.41,0.687737,0.312263
700113,7,2017,Semin,34.9532807,7.273,303.14,0.715291,0.284709
700114,7,2017,Semin,37.9741737,5.0838,192.08,0.754703,0.245297
700115,7,2017,Semin,33.8979047,9.0088,457.18,0.740771,0.259229
700116,7,2017,Semin,29.5408475,6.4042,278.81,0.729916,0.270084
700117,7,2017,Semin,33.4137872,9.4708,215.54,0.632106,0.367894
700118,7,2017,Semin,29.1148241,6.7664,325.94,0.692589,0.307411
700119,7,2017,Semin,32.5230111,7.3926,264.33,0.753967,0.246033
700120,7,2017,Semin,51.8199331,5.203,391.39,0.711868,0.288132
700121,7,2017,Semin,33.7623518,7.87,222.62,0.736975,0.263025
700122,7,2017,Semin,30.7608235,7.7982,205.9,0.682018,0.317982
700123,7,2017,Semin,25.9293312,8.5146,280.1,0.752219,0.247781
700124,7,2017,Semin,38.6035264,10.5394,359.89,0.691068,0.308932
700125,7,2017,Semin,47.6468406,7.524,272.13,0.70033,0.29967
700126,7,2017,Semin,37.4125974,6.0058,373.52,0.703542,0.296458
700127,7,2017,Semin,33.8010812,7.0368,344.28,0.760838,0.239162
700128,7,2017,Semin,43.3962893,7.2928,423.82,0.610137,0.389863
700129,7,2017,Semin,34.3529751,6.4938,368.13,0.786569,0.213431
700130,7,2017,Semin,48.5860284,6.2926,359.99,0.703479,0.296521
700131,7,2017,Semin,37.9644913,5.6876,222.64,0.663335,0.336665
700132,7,2017,Semin,28.9695889,7.6318,280.22,0.710339,0.289661
700133,7,2017,Semin,27.7980246,7.1002,214.88,0.730082,0.269918
700134,7,2017,Semin,33.7817165,5.7844,153.29,0.764003,0.235997
700135,7,2017,Semin,35.6310452,7.9774,259.05,0.775844,0.224156
700136,7,2017,Semin,31.9711172,6.4764,133.62,0.762203,0.237797
700137,7,2017,Semin,34.488528,5.6128,298.14,0.77082,0.22918
700138,7,2017,Semin,52.1200859,6.3936,252.39,0.698793,0.301207
700139,7,2017,Semin,42.8734424,5.0652,341.8,0.644514,0.355486
700140,7,2017,Semin,45.2649827,5.7866,236.21,0.662762,0.337238
700141,7,2017,Semin,42.834713,5.5126,250.01,0.71096,0.28904
700142,7,2017,Semin,38.6519381,6.5688,106.84,0.781023,0.218977
700143,7,2017,Semin,53.7273559,6.1176,186.48,0.673605,0.326395
700145,7,2017,Semin,36.153892,6.1112,153.5,0.759197,0.240803
700146,7,2017,Semin,39.7557259,6.0086,371.63,0.662391,0.337609
700147,7,2017,Semin,56.0995315,6.1592,182.67,0.717941,0.282059
700148,7,2017,Semin,46.4559116,4.1644,428.97,0.74228,0.25772
700149,7,2017,Semin,34.9823278,6.3602,498.65,0.783552,0.216448
700150,7,2017,Semin,35.5923158,5.0008,176.16,0.725949,0.274051
700151,7,2017,Semin,36.7929271,4.0064,511.19,0.684438,0.315562
700152,7,2017,Semin,NA,8.06,431.46,0.7442,0.2558
700153,7,2017,Semin,NA,6.0242,300.54,0.747394,0.252606
700154,7,2017,Semin,38.0129031,4.6062,322.86,0.648295,0.351705
700155,7,2017,Semin,36.2991273,6.0732,455.36,0.686385,0.313615
700156,7,2017,Semin,35.0307395,5.9716,242.53,0.756238,0.243762
700157,7,2017,Semin,35.5923158,6.8706,268.15,0.722859,0.277141
700158,7,2017,Semin,NA,3.8928,175.82,0.681575,0.318425
700159,7,2017,Semin,NA,5.3144,276.01,0.692139,0.307861
700160,7,2017,Semin,41.614737,5.887,319.1,0.732163,0.267837
700161,7,2017,Semin,30.7801882,8.1322,204.36,0.775546,0.224454
700162,7,2017,Semin,48.8668166,6.1048,283.86,0.67873,0.32127
700163,7,2017,Semin,42.8153483,10.683,282.65,0.88191,0.11809
700164,7,2017,Semin,37.3835504,4.8524,235.68,0.680173,0.319827
700165,7,2017,Semin,32.5907875,6.6022,115.22,0.754613,0.245387
700166,7,2017,Semin,45.9040177,5.5056,184.43,0.735634,0.264366
700167,7,2017,Semin,42.2731367,5.9128,263.07,0.745681,0.254319
700168,7,2017,Semin,27.7592952,6.1526,417.1,0.666022,0.333978
700169,7,2017,Semin,41.6341017,NA,372.73,0.778788,0.221212
700170,7,2017,Semin,39.2135144,5.6446,429.18,0.711052,0.288948
700171,7,2017,Semin,37.3835504,5.9212,371.64,0.766173,0.233827
700172,7,2017,Semin,32.0098466,5.6738,213.36,0.744299,0.255701
700173,7,2017,Semin,35.5342217,3.8992,102.55,0.749074,0.250926
700174,7,2017,Semin,39.8525494,3.853,290.81,0.692292,0.307708
700175,7,2017,Semin,33.7817165,4.6218,259.79,0.518497,0.481503
700176,7,2017,Semin,39.3103379,5.515,370.71,0.699888,0.300112
700177,7,2017,Semin,38.6035264,3.322,278.03,0.722298,0.277702
700178,7,2017,Semin,57.9682249,4.1418,304.09,0.692583,0.307417
700179,7,2017,Semin,41.033796,4.658,170.03,0.700544,0.299456
700180,7,2017,Semin,45.2262533,5.184,97.24,0.727239,0.272761
700181,7,2017,Semin,38.6035264,NA,285.27,0.74725,0.25275
700182,7,2017,Semin,57.9294955,5.2058,483.33,0.732305,0.267695
700183,7,2017,Semin,35.6019981,3.5086,355.94,0.621377,0.378623
700184,7,2017,Semin,34.3917045,4.049,244.73,0.415826,0.584174
700185,7,2017,Semin,40.423808,3.5776,236.54,0.670569,0.329431
700186,7,2017,Semin,39.2135144,5.2318,137.38,0.683088,0.316912
700187,7,2017,Semin,33.8301282,4.1534,323.6,0.757614,0.242386
700188,7,2017,Semin,31.3901762,5.1196,252.3,0.692271,0.307729
700189,7,2017,Semin,36.153892,4.2266,326.83,0.723053,0.276947
700190,7,2017,Semin,36.4056331,4.5738,310.13,0.740777,0.259223
700191,7,2017,Semin,14.5719356,3.9756,45.64,0.711455,0.288545
800001,8,2017,Semin,42.2273895,7.1158,354.82,0.708207,0.291793
800002,8,2017,Semin,30.4883123,7.3288,196.13,0.755503,0.244497
800003,8,2017,Semin,35.3445111,7.9914,395.27,0.651551,0.348449
800004,8,2017,Semin,37.8705177,6.4554,392.06,0.626603,0.373397
800005,8,2017,Semin,37.8313548,9.5328,328.96,0.766996,0.233004
800006,8,2017,Semin,48.2095215,8.4016,233.89,0.762461,0.237539
800007,8,2017,Semin,39.593685,7.873,623.85,0.865779,0.134221
800008,8,2017,Semin,39.0454045,7.6228,309.33,0.746569,0.253431
800009,8,2017,Semin,NA,8.1756,373.04,0.798593,0.201407
800010,8,2017,Semin,31.1442908,4.5946,360.36,0.60487,0.39513
800011,8,2017,Semin,37.1557949,6.7206,261.08,0.663421,0.336579
800012,8,2017,Semin,45.1450251,5.6166,236.82,0.754076,0.245924
800013,8,2017,Semin,24.9957166,7.2104,383.48,0.668187,0.331813
800014,8,2017,Semin,44.5282095,7.6038,205.81,0.806363,0.193637
800015,8,2017,Semin,23.8306205,6.3468,257.57,0.623768,0.376232
800016,8,2017,Semin,40.2594542,5.9506,241.68,0.720789,0.279211
800017,8,2017,Semin,43.3239506,6.3462,184.86,0.729005,0.270995
800018,8,2017,Semin,51.2642271,5.3366,124.34,0.793368,0.206632
800019,8,2017,Semin,39.0160323,4.1264,264.34,0.795605,0.204395
800020,8,2017,Semin,29.9008689,5.0254,261.92,0.755643,0.244357
800021,8,2017,Semin,20.7465427,7.9568,285.48,0.7309,0.2691
800022,8,2017,Semin,16.487578,6.3332,294.67,0.586056,0.413944
800023,8,2017,Semin,23.8012483,5.2944,230.5,0.631436,0.368564
800024,8,2017,Semin,31.1247093,6.394,239.72,0.653315,0.346685
800025,8,2017,Semin,31.0953372,5.8144,134.48,0.689141,0.310859
800026,8,2017,Semin,32.338759,5.0346,66.68,0.656211,0.343789
800027,8,2017,Semin,40.8371068,6.6072,311.25,0.731184,0.268816
800028,8,2017,Semin,21.9703831,6.4544,350.8,0.726244,0.273756
800029,8,2017,Semin,20.1297271,5.228,265.68,0.590524,0.409476
800030,8,2017,Semin,30.6449639,7.3824,287,0.731783,0.268217
800031,8,2017,Semin,36.6075144,6.5742,161.23,0.772597,0.227403
800032,8,2017,Semin,41.4832946,5.9456,314.66,0.677911,0.322089
800033,8,2017,Semin,50.6767837,5.4238,447.02,0.783408,0.216592
800034,8,2017,Semin,46.56468,5.256,276.94,0.691966,0.308034
800035,8,2017,Semin,37.8705177,4.5782,268.52,0.737688,0.262312
800036,8,2017,Semin,NA,5.5892,362.49,0.727206,0.272794
800037,8,2017,Semin,31.0757557,3.7192,331.55,0.71058,0.28942
800038,8,2017,Semin,30.0281483,4.259,531.86,0.626988,0.373012
800039,8,2017,Semin,32.3485497,5.3302,542.5,0.738252,0.261748
800040,8,2017,Semin,48.8752907,4.8492,234.1,0.727114,0.272886
800041,8,2017,Semin,33.6017623,6.0684,329.99,0.618501,0.381499
800042,8,2017,Semin,24.4082732,4.5584,415.69,0.628412,0.371588
800043,8,2017,Semin,67.1154082,6.2964,355.33,0.770825,0.229175
800044,8,2017,Semin,37.2047485,9.456,241.25,0.735682,0.264318
800045,8,2017,Semin,43.2945784,5.5708,352.15,0.690427,0.309573
800046,8,2017,Semin,37.8117733,6.6732,214.29,0.772266,0.227734
800047,8,2017,Semin,31.1247093,6.0948,386.79,0.779773,0.220227
800048,8,2017,Semin,30.1162648,7.2866,391.15,0.680802,0.319198
800049,8,2017,Semin,36.5977237,5.0422,203.36,0.82984,0.17016
800050,8,2017,Semin,41.502876,8.3292,296.76,0.774978,0.225022
800051,8,2017,Semin,42.7560886,4.7476,345.11,0.650575,0.349425
800052,8,2017,Semin,47.6122874,7.5268,360.97,0.632488,0.367512
800053,8,2017,Semin,29.333007,5.3672,292.37,0.695314,0.304686
800054,8,2017,Semin,35.4326276,6.292,203.32,0.696164,0.303836
800055,8,2017,Semin,37.2830743,4.8326,208.28,0.616446,0.383554
800056,8,2017,Semin,37.8117733,10.7152,265.41,0.847471,0.152529
800057,8,2017,Semin,29.9008689,4.5046,336.57,0.781076,0.218924
800058,8,2017,Semin,34.1892057,6.9876,305.65,0.735688,0.264312
800059,8,2017,Semin,32.9359931,7.2064,NA,0.737653,0.262347
800060,8,2017,Semin,43.9309754,6.0508,195.08,0.743584,0.256416
800061,8,2017,Semin,46.9660996,7.082,262.59,0.749061,0.250939
800062,8,2017,Semin,43.9211847,8.109,209.85,0.668318,0.331682
800063,8,2017,Semin,42.1294823,6.364,NA,0.746149,0.253851
800064,8,2017,Semin,48.8459185,8.3948,117.81,0.695228,0.304772
800065,8,2017,Semin,43.2945784,5.4422,337.03,0.595875,0.404125
800066,8,2017,Semin,43.3337413,6.9542,284.55,0.745632,0.254368
800067,8,2017,Semin,52.1356015,6.7488,128.64,0.754144,0.245856
800068,8,2017,Semin,37.7824012,5.7534,491.85,0.359111,0.640889
800069,8,2017,Semin,56.1106352,7.5522,322.18,0.794153,0.205847
800070,8,2017,Semin,19.6793538,6.4826,143.09,0.610383,0.389617
800071,8,2017,Semin,45.1548158,6.675,229.25,0.711995,0.288005
800072,8,2017,Semin,54.4560029,4.1818,326.98,0.623414,0.376586
800073,8,2017,Semin,42.0805287,7.3156,248.84,0.754128,0.245872
800074,8,2017,Semin,31.1345001,7.2218,405.09,0.766259,0.233741
800075,8,2017,Semin,37.2047485,6.8374,231.6,0.738057,0.261943
800076,8,2017,Semin,32.3975034,7.9038,354.79,0.583634,0.416366
800077,8,2017,Semin,31.0561743,5.5668,199.59,0.636205,0.363795
800078,8,2017,Semin,59.1457594,7.0084,315.6,0.7828,0.2172
800079,8,2017,Semin,33.1318076,6.7616,NA,0.683405,0.316595
800080,8,2017,Semin,43.911394,6.1944,334.55,0.623931,0.376069
800081,8,2017,Semin,51.8418798,5.6738,342.16,0.79972,0.20028
800082,8,2017,Semin,22.5871986,6.3326,202.25,0.760341,0.239659
800083,8,2017,Semin,26.219557,4.5264,242.14,0.646609,0.353391
800084,8,2017,Semin,53.1244646,7.2898,240.96,0.815808,0.184192
800085,8,2017,Semin,47.5731245,9.8114,282.92,0.842719,0.157281
800086,8,2017,Semin,48.7969649,6.9654,340.63,0.787019,0.212981
800087,8,2017,Semin,59.2045037,5.5756,262.97,0.737954,0.262046
800088,8,2017,Semin,45.7912128,6.495,195.35,0.842469,0.157531
800089,8,2017,Semin,43.2847877,6.7652,444.54,0.771779,0.228221
800090,8,2017,Semin,20.1982621,6.0746,286.15,0.67272,0.32728
800091,8,2017,Semin,52.1453922,5.8438,246.74,0.788512,0.211488
800092,8,2017,Semin,39.0845674,8.0676,273.99,0.748855,0.251145
800093,8,2017,Semin,NA,6.2364,NA,0.713049,0.286951
800094,8,2017,Semin,42.7267164,7.5392,376.2,0.763401,0.236599
800095,8,2017,Semin,29.2742626,5.9918,254.16,0.731737,0.268263
800096,8,2017,Semin,38.4873333,5.4968,313.69,0.632616,0.367384
800097,8,2017,Semin,45.8107943,7.9126,151.79,0.757087,0.242913
800098,8,2017,Semin,48.2486844,6.3124,400.39,0.676297,0.323703
800099,8,2017,Semin,42.6777628,7.706,245.5,0.74472,0.25528
800100,8,2017,Semin,34.815812,6.1338,387.42,0.696589,0.303411
800101,8,2017,Semin,46.4080284,5.7156,259.12,0.584262,0.415738
800102,8,2017,Semin,40.9056419,5.4882,337.63,0.602394,0.397606
800103,8,2017,Semin,56.5512177,5.5572,305.22,0.725772,0.274228
800104,8,2017,Semin,54.348305,7.006,208.24,0.775327,0.224673
800105,8,2017,Semin,42.0805287,6.1622,338.19,0.758599,0.241401
800106,8,2017,Semin,23.3215029,6.0508,321.49,0.502073,0.497927
800107,8,2017,Semin,47.5927059,5.3782,364.22,0.740011,0.259989
800108,8,2017,Semin,27.4531881,6.4488,425.01,0.591713,0.408287
800109,8,2017,Semin,27.4336067,6.3358,535.86,0.662899,0.337101
800110,8,2017,Semin,31.065965,6.4812,359.71,0.761615,0.238385
800111,8,2017,Semin,19.5422837,6.987,338.69,0.493611,0.506389
800112,8,2017,Semin,24.4376453,6.9096,208.45,0.75612,0.24388
800113,8,2017,Semin,42.6581814,5.6116,237.98,0.782281,0.217719
800114,8,2017,Semin,20.1199364,4.1266,348.76,0.42988,0.57012
800115,8,2017,Semin,43.45123,4.5102,485.87,0.714275,0.285725
800116,8,2017,Semin,27.4433974,9.6992,174.09,0.741889,0.258111
800117,8,2017,Semin,28.872843,6.9268,319.47,0.651511,0.348489
800118,8,2017,Semin,35.5794884,5.5286,395.13,0.660153,0.339847
800119,8,2017,Semin,36.5389793,4.6332,222.4,0.798582,0.201418
800120,8,2017,Semin,29.2546812,8.526,142.32,0.705319,0.294681
800121,8,2017,Semin,31.702362,6.8534,174.23,0.845994,0.154006
800122,8,2017,Semin,28.0602129,7.056,241.31,0.718696,0.281304
800123,8,2017,Semin,26.8265818,4.413,319.12,0.664995,0.335005
800124,8,2017,Semin,40.8762697,6.3666,192.18,0.674165,0.325835
800125,8,2017,Semin,41.4735039,15.777,215.58,0.721896,0.278104
